x,y
-4.44997e-05,-3.56271e-05
-4.44802e-05,-3.57498e-05
-4.446e-05,-3.58725e-05
-4.44394e-05,-3.59951e-05
-4.44181e-05,-3.61176e-05
-4.43963e-05,-3.62399e-05
-4.43739e-05,-3.63622e-05
-4.4351e-05,-3.64843e-05
-4.43275e-05,-3.66064e-05
-4.43034e-05,-3.67283e-05
-4.42788e-05,-3.68501e-05
-4.42536e-05,-3.69718e-05
-4.42279e-05,-3.70933e-05
-4.42016e-05,-3.72147e-05
-4.41747e-05,-3.7336e-05
-4.41473e-05,-3.74571e-05
-4.41193e-05,-3.75782e-05
-4.40908e-05,-3.7699e-05
-4.40617e-05,-3.78198e-05
-4.40321e-05,-3.79403e-05
-4.40019e-05,-3.80608e-05
-4.39712e-05,-3.81811e-05
-4.39399e-05,-3.83012e-05
-4.3908e-05,-3.84212e-05
-4.38756e-05,-3.8541e-05
-4.38427e-05,-3.86606e-05
-4.38092e-05,-3.87801e-05
-4.37751e-05,-3.88994e-05
-4.37405e-05,-3.90186e-05
-4.37054e-05,-3.91376e-05
-4.36697e-05,-3.92564e-05
-4.36335e-05,-3.9375e-05
-4.35967e-05,-3.94934e-05
-4.35594e-05,-3.96117e-05
-4.35216e-05,-3.97298e-05
-4.34832e-05,-3.98476e-05
-4.34442e-05,-3.99653e-05
-4.34047e-05,-4.00828e-05
-4.33647e-05,-4.02001e-05
-4.33242e-05,-4.03172e-05
-4.32831e-05,-4.04341e-05
-4.32415e-05,-4.05508e-05
-4.31993e-05,-4.06673e-05
-4.31566e-05,-4.07835e-05
-4.31134e-05,-4.08996e-05
-4.30697e-05,-4.10154e-05
-4.30254e-05,-4.1131e-05
-4.29806e-05,-4.12464e-05
-4.29352e-05,-4.13616e-05
-4.28894e-05,-4.14765e-05
-4.2843e-05,-4.15913e-05
-4.2796e-05,-4.17057e-05
-4.27486e-05,-4.182e-05
-4.27006e-05,-4.1934e-05
-4.26522e-05,-4.20478e-05
-4.26032e-05,-4.21613e-05
-4.25537e-05,-4.22746e-05
-4.25036e-05,-4.23876e-05
-4.24531e-05,-4.25004e-05
-4.2402e-05,-4.26129e-05
-4.23504e-05,-4.27252e-05
-4.22983e-05,-4.28372e-05
-4.22457e-05,-4.2949e-05
-4.21926e-05,-4.30605e-05
-4.2139e-05,-4.31717e-05
-4.20849e-05,-4.32827e-05
-4.20302e-05,-4.33933e-05
-4.19751e-05,-4.35038e-05
-4.19195e-05,-4.36139e-05
-4.18633e-05,-4.37238e-05
-4.18067e-05,-4.38333e-05
-4.17495e-05,-4.39426e-05
-4.16919e-05,-4.40516e-05
-4.16338e-05,-4.41604e-05
-4.15752e-05,-4.42688e-05
-4.1516e-05,-4.43769e-05
-4.14564e-05,-4.44848e-05
-4.13963e-05,-4.45923e-05
-4.13357e-05,-4.46995e-05
-4.12747e-05,-4.48065e-05
-4.12131e-05,-4.49131e-05
-4.11511e-05,-4.50194e-05
-4.10885e-05,-4.51254e-05
-4.10255e-05,-4.52311e-05
-4.09621e-05,-4.53365e-05
-4.08981e-05,-4.54416e-05
-4.08337e-05,-4.55463e-05
-4.07687e-05,-4.56508e-05
-4.07034e-05,-4.57549e-05
-4.06375e-05,-4.58586e-05
-4.05712e-05,-4.59621e-05
-4.05044e-05,-4.60652e-05
-4.04371e-05,-4.6168e-05
-4.03694e-05,-4.62704e-05
-4.03012e-05,-4.63725e-05
-4.02326e-05,-4.64743e-05
-4.01634e-05,-4.65757e-05
-4.00939e-05,-4.66767e-05
-4.00239e-05,-4.67775e-05
-3.99534e-05,-4.68778e-05
-3.98825e-05,-4.69778e-05
-3.98111e-05,-4.70775e-05
-3.97393e-05,-4.71768e-05
-3.9667e-05,-4.72758e-05
-3.95943e-05,-4.73743e-05
-3.95211e-05,-4.74726e-05
-3.94475e-05,-4.75704e-05
-3.93734e-05,-4.76679e-05
-3.9299e-05,-4.7765e-05
-3.9224e-05,-4.78617e-05
-3.91487e-05,-4.79581e-05
-3.90729e-05,-4.80541e-05
-3.89967e-05,-4.81497e-05
-3.892e-05,-4.82449e-05
-3.8843e-05,-4.83398e-05
-3.87655e-05,-4.84342e-05
-3.86876e-05,-4.85283e-05
-3.86092e-05,-4.8622e-05
-3.85305e-05,-4.87153e-05
-3.84513e-05,-4.88082e-05
-3.83717e-05,-4.89007e-05
-3.82917e-05,-4.89928e-05
-3.82113e-05,-4.90845e-05
-3.81305e-05,-4.91758e-05
-3.80492e-05,-4.92666e-05
-3.79676e-05,-4.93571e-05
-3.78856e-05,-4.94472e-05
-3.78031e-05,-4.95369e-05
-3.77203e-05,-4.96261e-05
-3.7637e-05,-4.9715e-05
-3.75534e-05,-4.98034e-05
-3.74694e-05,-4.98914e-05
-3.7385e-05,-4.9979e-05
-3.73002e-05,-5.00661e-05
-3.7215e-05,-5.01529e-05
-3.71294e-05,-5.02392e-05
-3.70435e-05,-5.0325e-05
-3.69571e-05,-5.04105e-05
-3.68704e-05,-5.04955e-05
-3.67833e-05,-5.05801e-05
-3.66959e-05,-5.06642e-05
-3.66081e-05,-5.07479e-05
-3.65199e-05,-5.08312e-05
-3.64313e-05,-5.0914e-05
-3.63424e-05,-5.09964e-05
-3.62531e-05,-5.10784e-05
-3.61634e-05,-5.11599e-05
-3.60734e-05,-5.12409e-05
-3.5983e-05,-5.13215e-05
-3.58923e-05,-5.14016e-05
-3.58012e-05,-5.14813e-05
-3.57098e-05,-5.15605e-05
-3.5618e-05,-5.16393e-05
-3.55259e-05,-5.17176e-05
-3.54335e-05,-5.17955e-05
-3.53407e-05,-5.18729e-05
-3.52476e-05,-5.19498e-05
-3.51541e-05,-5.20263e-05
-3.50603e-05,-5.21022e-05
-3.49662e-05,-5.21778e-05
-3.48717e-05,-5.22528e-05
-3.47769e-05,-5.23274e-05
-3.46818e-05,-5.24015e-05
-3.45864e-05,-5.24751e-05
-3.44906e-05,-5.25483e-05
-3.43946e-05,-5.26209e-05
-3.42982e-05,-5.26931e-05
-3.42015e-05,-5.27648e-05
-3.41045e-05,-5.28361e-05
-3.40072e-05,-5.29068e-05
-3.39096e-05,-5.2977e-05
-3.38117e-05,-5.30468e-05
-3.37135e-05,-5.31161e-05
-3.3615e-05,-5.31848e-05
-3.35162e-05,-5.32531e-05
-3.34171e-05,-5.33209e-05
-3.33177e-05,-5.33882e-05
-3.32181e-05,-5.3455e-05
-3.31181e-05,-5.35213e-05
-3.30179e-05,-5.35871e-05
-3.29174e-05,-5.36524e-05
-3.28166e-05,-5.37172e-05
-3.27155e-05,-5.37815e-05
-3.26142e-05,-5.38453e-05
-3.25126e-05,-5.39085e-05
-3.24107e-05,-5.39713e-05
-3.23086e-05,-5.40336e-05
-3.22062e-05,-5.40953e-05
-3.21035e-05,-5.41565e-05
-3.20006e-05,-5.42173e-05
-3.18975e-05,-5.42775e-05
-3.1794e-05,-5.43371e-05
-3.16904e-05,-5.43963e-05
-3.15865e-05,-5.4455e-05
-3.14823e-05,-5.45131e-05
-3.13779e-05,-5.45707e-05
-3.12733e-05,-5.46278e-05
-3.11684e-05,-5.46844e-05
-3.10633e-05,-5.47404e-05
-3.0958e-05,-5.47959e-05
-3.08524e-05,-5.48509e-05
-3.07466e-05,-5.49053e-05
-3.06406e-05,-5.49593e-05
-3.05344e-05,-5.50127e-05
-3.04279e-05,-5.50655e-05
-3.03213e-05,-5.51179e-05
-3.02144e-05,-5.51696e-05
-3.01073e-05,-5.52209e-05
-3e-05,-5.52716e-05
-2.98926e-05,-5.53218e-05
-2.97849e-05,-5.53715e-05
-2.9677e-05,-5.54206e-05
-2.95689e-05,-5.54692e-05
-2.94606e-05,-5.55172e-05
-2.93521e-05,-5.55647e-05
-2.92435e-05,-5.56116e-05
-2.91346e-05,-5.5658e-05
-2.90256e-05,-5.57039e-05
-2.89164e-05,-5.57492e-05
-2.8807e-05,-5.57939e-05
-2.86975e-05,-5.58382e-05
-2.85877e-05,-5.58818e-05
-2.84778e-05,-5.59249e-05
-2.83678e-05,-5.59675e-05
-2.82575e-05,-5.60095e-05
-2.81472e-05,-5.6051e-05
-2.80366e-05,-5.60919e-05
-2.79259e-05,-5.61323e-05
-2.78151e-05,-5.61721e-05
-2.77041e-05,-5.62113e-05
-2.75929e-05,-5.625e-05
-2.74816e-05,-5.62881e-05
-2.73702e-05,-5.63257e-05
-2.72586e-05,-5.63627e-05
-2.71469e-05,-5.63992e-05
-2.70351e-05,-5.64351e-05
-2.69231e-05,-5.64705e-05
-2.6811e-05,-5.65052e-05
-2.66988e-05,-5.65395e-05
-2.65865e-05,-5.65731e-05
-2.6474e-05,-5.66062e-05
-2.63615e-05,-5.66388e-05
-2.62488e-05,-5.66707e-05
-2.6136e-05,-5.67021e-05
-2.60231e-05,-5.6733e-05
-2.59101e-05,-5.67633e-05
-2.5797e-05,-5.6793e-05
-2.56838e-05,-5.68221e-05
-2.55705e-05,-5.68507e-05
-2.54571e-05,-5.68787e-05
-2.53436e-05,-5.69062e-05
-2.523e-05,-5.6933e-05
-2.51163e-05,-5.69593e-05
-2.50026e-05,-5.69851e-05
-2.48888e-05,-5.70102e-05
-2.47749e-05,-5.70348e-05
-2.46609e-05,-5.70589e-05
-2.45469e-05,-5.70823e-05
-2.44328e-05,-5.71052e-05
-2.43186e-05,-5.71275e-05
-2.42044e-05,-5.71493e-05
-2.40901e-05,-5.71705e-05
-2.39758e-05,-5.71911e-05
-2.38614e-05,-5.72111e-05
-2.37469e-05,-5.72305e-05
-2.36324e-05,-5.72494e-05
-2.35179e-05,-5.72677e-05
-2.34033e-05,-5.72855e-05
-2.32887e-05,-5.73026e-05
-2.3174e-05,-5.73192e-05
-2.30593e-05,-5.73352e-05
-2.29446e-05,-5.73507e-05
-2.28299e-05,-5.73655e-05
-2.27151e-05,-5.73798e-05
-2.26003e-05,-5.73936e-05
-2.24855e-05,-5.74067e-05
-2.23707e-05,-5.74193e-05
-2.22558e-05,-5.74313e-05
-2.2141e-05,-5.74427e-05
-2.20261e-05,-5.74535e-05
-2.19113e-05,-5.74638e-05
-2.17964e-05,-5.74735e-05
-2.16815e-05,-5.74826e-05
-2.15667e-05,-5.74911e-05
-2.14518e-05,-5.74991e-05
-2.1337e-05,-5.75065e-05
-2.12222e-05,-5.75133e-05
-2.11073e-05,-5.75196e-05
-2.09926e-05,-5.75252e-05
-2.08778e-05,-5.75303e-05
-2.0763e-05,-5.75348e-05
-2.06483e-05,-5.75388e-05
-2.05336e-05,-5.75422e-05
-2.0419e-05,-5.7545e-05
-2.03044e-05,-5.75472e-05
-2.01898e-05,-5.75488e-05
-2.00752e-05,-5.75499e-05
-1.99608e-05,-5.75504e-05
-1.98463e-05,-5.75503e-05
-1.97319e-05,-5.75497e-05
-1.96176e-05,-5.75485e-05
-1.95033e-05,-5.75467e-05
-1.93891e-05,-5.75443e-05
-1.92749e-05,-5.75414e-05
-1.91608e-05,-5.75379e-05
-1.90468e-05,-5.75338e-05
-1.89328e-05,-5.75292e-05
-1.88189e-05,-5.75239e-05
-1.87051e-05,-5.75182e-05
-1.85914e-05,-5.75118e-05
-1.84777e-05,-5.75049e-05
-1.83642e-05,-5.74974e-05
-1.82507e-05,-5.74893e-05
-1.81373e-05,-5.74807e-05
-1.8024e-05,-5.74715e-05
-1.79108e-05,-5.74617e-05
-1.77977e-05,-5.74514e-05
-1.76847e-05,-5.74405e-05
-1.75718e-05,-5.7429e-05
-1.7459e-05,-5.7417e-05
-1.73463e-05,-5.74044e-05
-1.72338e-05,-5.73912e-05
-1.71213e-05,-5.73775e-05
-1.7009e-05,-5.73632e-05
-1.68968e-05,-5.73484e-05
-1.67847e-05,-5.7333e-05
-1.66728e-05,-5.7317e-05
-1.65609e-05,-5.73004e-05
-1.64493e-05,-5.72834e-05
-1.63377e-05,-5.72657e-05
-1.62263e-05,-5.72475e-05
-1.6115e-05,-5.72287e-05
-1.60039e-05,-5.72094e-05
-1.58929e-05,-5.71895e-05
-1.5782e-05,-5.71691e-05
-1.56714e-05,-5.71481e-05
-1.55608e-05,-5.71266e-05
-1.54505e-05,-5.71045e-05
-1.53403e-05,-5.70818e-05
-1.52302e-05,-5.70586e-05
-1.51203e-05,-5.70348e-05
-1.50106e-05,-5.70105e-05
-1.49011e-05,-5.69857e-05
-1.47917e-05,-5.69603e-05
-1.46825e-05,-5.69343e-05
-1.45735e-05,-5.69078e-05
-1.44647e-05,-5.68808e-05
-1.43561e-05,-5.68532e-05
-1.42476e-05,-5.68251e-05
-1.41393e-05,-5.67964e-05
-1.40313e-05,-5.67672e-05
-1.39234e-05,-5.67374e-05
-1.38157e-05,-5.67071e-05
-1.37083e-05,-5.66763e-05
-1.3601e-05,-5.66449e-05
-1.34939e-05,-5.6613e-05
-1.33871e-05,-5.65806e-05
-1.32805e-05,-5.65476e-05
-1.3174e-05,-5.65141e-05
-1.30678e-05,-5.648e-05
-1.29618e-05,-5.64455e-05
-1.28561e-05,-5.64103e-05
-1.27506e-05,-5.63747e-05
-1.26452e-05,-5.63385e-05
-1.25402e-05,-5.63018e-05
-1.24353e-05,-5.62646e-05
-1.23307e-05,-5.62269e-05
-1.22264e-05,-5.61886e-05
-1.21222e-05,-5.61498e-05
-1.20184e-05,-5.61105e-05
-1.19147e-05,-5.60707e-05
-1.18114e-05,-5.60303e-05
-1.17082e-05,-5.59895e-05
-1.16053e-05,-5.59481e-05
-1.15027e-05,-5.59062e-05
-1.14004e-05,-5.58638e-05
-1.12983e-05,-5.58208e-05
-1.11964e-05,-5.57774e-05
-1.10949e-05,-5.57334e-05
-1.09936e-05,-5.5689e-05
-1.08926e-05,-5.5644e-05
-1.07918e-05,-5.55986e-05
-1.06913e-05,-5.55526e-05
-1.05912e-05,-5.55061e-05
-1.04913e-05,-5.54591e-05
-1.03916e-05,-5.54116e-05
-1.02923e-05,-5.53637e-05
-1.01933e-05,-5.53152e-05
-1.00945e-05,-5.52662e-05
-9.99606e-06,-5.52168e-05
-9.8979e-06,-5.51668e-05
-9.80004e-06,-5.51164e-05
-9.70249e-06,-5.50654e-05
-9.60524e-06,-5.5014e-05
-9.5083e-06,-5.49621e-05
-9.41167e-06,-5.49097e-05
-9.31535e-06,-5.48568e-05
-9.21935e-06,-5.48034e-05
-9.12366e-06,-5.47496e-05
-9.02829e-06,-5.46953e-05
-8.93325e-06,-5.46405e-05
-8.83853e-06,-5.45852e-05
-8.74413e-06,-5.45294e-05
-8.65007e-06,-5.44732e-05
-8.55634e-06,-5.44165e-05
-8.46294e-06,-5.43593e-05
-8.36987e-06,-5.43017e-05
-8.27715e-06,-5.42436e-05
-8.18477e-06,-5.4185e-05
-8.09273e-06,-5.4126e-05
-8.00103e-06,-5.40665e-05
-7.90969e-06,-5.40066e-05
-7.81869e-06,-5.39462e-05
-7.72805e-06,-5.38853e-05
-7.63776e-06,-5.3824e-05
-7.54782e-06,-5.37623e-05
-7.45825e-06,-5.37e-05
-7.36904e-06,-5.36374e-05
-7.28019e-06,-5.35743e-05
-7.19171e-06,-5.35107e-05
-7.1036e-06,-5.34467e-05
-7.01585e-06,-5.33823e-05
-6.92848e-06,-5.33174e-05
-6.84149e-06,-5.32521e-05
-6.75487e-06,-5.31863e-05
-6.66863e-06,-5.31202e-05
-6.58277e-06,-5.30535e-05
-6.4973e-06,-5.29865e-05
-6.41221e-06,-5.2919e-05
-6.32751e-06,-5.28511e-05
-6.2432e-06,-5.27828e-05
-6.15928e-06,-5.27141e-05
-6.07575e-06,-5.26449e-05
-5.99262e-06,-5.25753e-05
-5.90989e-06,-5.25053e-05
-5.82756e-06,-5.24349e-05
-5.74564e-06,-5.23641e-05
-5.66412e-06,-5.22928e-05
-5.583e-06,-5.22212e-05
-5.50229e-06,-5.21491e-05
-5.422e-06,-5.20767e-05
-5.34211e-06,-5.20038e-05
-5.26265e-06,-5.19306e-05
-5.18359e-06,-5.18569e-05
-5.10496e-06,-5.17829e-05
-5.02675e-06,-5.17084e-05
-4.94896e-06,-5.16336e-05
-4.8716e-06,-5.15584e-05
-4.79466e-06,-5.14828e-05
-4.71815e-06,-5.14068e-05
-4.64207e-06,-5.13304e-05
-4.56642e-06,-5.12536e-05
-4.49121e-06,-5.11765e-05
-4.41644e-06,-5.1099e-05
-4.3421e-06,-5.10211e-05
-4.2682e-06,-5.09428e-05
-4.19474e-06,-5.08642e-05
-4.12173e-06,-5.07852e-05
-4.04917e-06,-5.07058e-05
-3.97705e-06,-5.06261e-05
-3.90538e-06,-5.0546e-05
-3.83416e-06,-5.04655e-05
-3.76339e-06,-5.03847e-05
-3.69308e-06,-5.03036e-05
-3.62323e-06,-5.02221e-05
-3.55383e-06,-5.01402e-05
-3.48489e-06,-5.0058e-05
-3.41642e-06,-4.99754e-05
-3.3484e-06,-4.98926e-05
-3.28086e-06,-4.98093e-05
-3.21378e-06,-4.97257e-05
-3.14716e-06,-4.96418e-05
-3.08102e-06,-4.95576e-05
-3.01535e-06,-4.9473e-05
-2.95016e-06,-4.93881e-05
-2.88544e-06,-4.93029e-05
-2.82119e-06,-4.92173e-05
-2.75742e-06,-4.91314e-05
-2.69414e-06,-4.90452e-05
-2.63133e-06,-4.89587e-05
-2.56901e-06,-4.88719e-05
-2.50718e-06,-4.87848e-05
-2.44582e-06,-4.86973e-05
-2.38496e-06,-4.86096e-05
-2.32459e-06,-4.85215e-05
-2.26471e-06,-4.84331e-05
-2.20532e-06,-4.83445e-05
-2.14642e-06,-4.82555e-05
-2.08802e-06,-4.81663e-05
-2.03012e-06,-4.80767e-05
-1.97271e-06,-4.79869e-05
-1.91581e-06,-4.78968e-05
-1.8594e-06,-4.78063e-05
-1.8035e-06,-4.77157e-05
-1.7481e-06,-4.76247e-05
-1.69321e-06,-4.75334e-05
-1.63883e-06,-4.74419e-05
-1.58495e-06,-4.73501e-05
-1.53158e-06,-4.72581e-05
-1.47873e-06,-4.71657e-05
-1.42638e-06,-4.70731e-05
-1.37455e-06,-4.69803e-05
-1.32324e-06,-4.68871e-05
-1.27244e-06,-4.67938e-05
-1.22216e-06,-4.67001e-05
-1.17239e-06,-4.66063e-05
-1.12315e-06,-4.65121e-05
-1.07443e-06,-4.64177e-05
-1.02623e-06,-4.63231e-05
-9.78554e-07,-4.62283e-05
-9.31404e-07,-4.61332e-05
-8.8478e-07,-4.60378e-05
-8.38683e-07,-4.59423e-05
-7.93115e-07,-4.58465e-05
-7.48077e-07,-4.57504e-05
-7.03569e-07,-4.56542e-05
-6.59593e-07,-4.55577e-05
-6.1615e-07,-4.5461e-05
-5.73242e-07,-4.53641e-05
-5.30869e-07,-4.5267e-05
-4.89032e-07,-4.51696e-05
-4.47732e-07,-4.50721e-05
-4.06971e-07,-4.49743e-05
-3.66749e-07,-4.48763e-05
-3.27068e-07,-4.47782e-05
-2.87928e-07,-4.46798e-05
-2.49331e-07,-4.45813e-05
-2.11277e-07,-4.44825e-05
-1.73768e-07,-4.43836e-05
-1.36804e-07,-4.42844e-05
-1.00386e-07,-4.41851e-05
-6.45159e-08,-4.40856e-05
-2.91938e-08,-4.39859e-05
5.57931e-09,-4.38861e-05
3.98025e-08,-4.37861e-05
7.34748e-08,-4.36859e-05
1.06595e-07,-4.35855e-05
1.39163e-07,-4.3485e-05
1.71178e-07,-4.33843e-05
2.02639e-07,-4.32834e-05
2.33544e-07,-4.31824e-05
2.63894e-07,-4.30812e-05
2.93687e-07,-4.29799e-05
3.22923e-07,-4.28784e-05
3.51601e-07,-4.27768e-05
3.79721e-07,-4.2675e-05
4.0728e-07,-4.25731e-05
4.3428e-07,-4.24711e-05
4.60718e-07,-4.23689e-05
4.86595e-07,-4.22666e-05
5.1191e-07,-4.21642e-05
5.36662e-07,-4.20616e-05
5.6085e-07,-4.19589e-05
5.84474e-07,-4.18561e-05
6.07534e-07,-4.17532e-05
6.30028e-07,-4.16502e-05
6.51956e-07,-4.1547e-05
6.73318e-07,-4.14437e-05
6.94113e-07,-4.13404e-05
7.1434e-07,-4.12369e-05
7.33999e-07,-4.11333e-05
7.53089e-07,-4.10297e-05
7.71611e-07,-4.09259e-05
7.89562e-07,-4.0822e-05
8.06944e-07,-4.07181e-05
8.23756e-07,-4.0614e-05
8.39996e-07,-4.05099e-05
8.55665e-07,-4.04057e-05
8.70762e-07,-4.03014e-05
8.85288e-07,-4.01971e-05
8.9924e-07,-4.00926e-05
9.1262e-07,-3.99881e-05
9.25427e-07,-3.98836e-05
9.3766e-07,-3.97789e-05
9.49319e-07,-3.96742e-05
9.60404e-07,-3.95695e-05
9.70914e-07,-3.94647e-05
9.8085e-07,-3.93598e-05
9.90211e-07,-3.92549e-05
9.98996e-07,-3.91499e-05
1.00721e-06,-3.90449e-05
1.01484e-06,-3.89399e-05
1.0219e-06,-3.88348e-05
1.02838e-06,-3.87297e-05
1.03429e-06,-3.86245e-05
1.03962e-06,-3.85194e-05
1.04437e-06,-3.84142e-05
1.04854e-06,-3.83089e-05
1.05214e-06,-3.82037e-05
1.05517e-06,-3.80984e-05
1.05761e-06,-3.79931e-05
1.05948e-06,-3.78878e-05
1.06077e-06,-3.77825e-05
1.06148e-06,-3.76772e-05
1.06162e-06,-3.75719e-05
1.06118e-06,-3.74666e-05
1.06016e-06,-3.73613e-05
1.05857e-06,-3.7256e-05
1.05639e-06,-3.71507e-05
1.05364e-06,-3.70454e-05
1.05032e-06,-3.69401e-05
1.04641e-06,-3.68349e-05
1.04193e-06,-3.67296e-05
1.03687e-06,-3.66244e-05
1.03124e-06,-3.65192e-05
1.02502e-06,-3.64141e-05
1.01824e-06,-3.63089e-05
1.01087e-06,-3.62038e-05
1.00293e-06,-3.60988e-05
9.94414e-07,-3.59937e-05
9.85322e-07,-3.58888e-05
9.75653e-07,-3.57838e-05
9.6541e-07,-3.56789e-05
9.54591e-07,-3.55741e-05
9.43197e-07,-3.54693e-05
9.31229e-07,-3.53646e-05
9.18687e-07,-3.52599e-05
9.0557e-07,-3.51554e-05
8.9188e-07,-3.50508e-05
8.77616e-07,-3.49464e-05
8.62779e-07,-3.4842e-05
8.4737e-07,-3.47376e-05
8.31388e-07,-3.46334e-05
8.14834e-07,-3.45292e-05
7.97709e-07,-3.44252e-05
7.80013e-07,-3.43212e-05
7.61746e-07,-3.42173e-05
7.42908e-07,-3.41134e-05
7.23501e-07,-3.40097e-05
7.03525e-07,-3.39061e-05
6.8298e-07,-3.38026e-05
6.61867e-07,-3.36992e-05
6.40185e-07,-3.35958e-05
6.17937e-07,-3.34926e-05
5.95121e-07,-3.33895e-05
5.7174e-07,-3.32866e-05
5.47793e-07,-3.31837e-05
5.23281e-07,-3.3081e-05
4.98204e-07,-3.29783e-05
4.72564e-07,-3.28759e-05
4.46361e-07,-3.27735e-05
4.19595e-07,-3.26713e-05
3.92267e-07,-3.25692e-05
3.64378e-07,-3.24672e-05
3.35928e-07,-3.23654e-05
3.06919e-07,-3.22637e-05
2.7735e-07,-3.21621e-05
2.47223e-07,-3.20608e-05
2.16539e-07,-3.19595e-05
1.85297e-07,-3.18584e-05
1.535e-07,-3.17575e-05
1.21147e-07,-3.16567e-05
8.82396e-08,-3.15561e-05
5.47785e-08,-3.14557e-05
2.07645e-08,-3.13554e-05
-1.38016e-08,-3.12553e-05
-4.89189e-08,-3.11554e-05
-8.45865e-08,-3.10556e-05
-1.20804e-07,-3.0956e-05
-1.57569e-07,-3.08567e-05
-1.94883e-07,-3.07574e-05
-2.32743e-07,-3.06584e-05
-2.71148e-07,-3.05596e-05
-3.10099e-07,-3.04609e-05
-3.49594e-07,-3.03625e-05
-3.89631e-07,-3.02642e-05
-4.30211e-07,-3.01662e-05
-4.71331e-07,-3.00683e-05
-5.12991e-07,-2.99707e-05
-5.55191e-07,-2.98733e-05
-5.97928e-07,-2.97761e-05
-6.41201e-07,-2.9679e-05
-6.85011e-07,-2.95823e-05
-7.29355e-07,-2.94857e-05
-7.74232e-07,-2.93893e-05
-8.19642e-07,-2.92932e-05
-8.65584e-07,-2.91973e-05
-9.12055e-07,-2.91017e-05
-9.59055e-07,-2.90062e-05
-1.00658e-06,-2.8911e-05
-1.05464e-06,-2.88161e-05
-1.10322e-06,-2.87213e-05
-1.15232e-06,-2.86269e-05
-1.20195e-06,-2.85326e-05
-1.2521e-06,-2.84386e-05
-1.30277e-06,-2.83449e-05
-1.35396e-06,-2.82514e-05
-1.40567e-06,-2.81582e-05
-1.45789e-06,-2.80653e-05
-1.51063e-06,-2.79726e-05
-1.56388e-06,-2.78801e-05
-1.61765e-06,-2.77879e-05
-1.67193e-06,-2.7696e-05
-1.72672e-06,-2.76044e-05
-1.78201e-06,-2.75131e-05
-1.83782e-06,-2.7422e-05
-1.89413e-06,-2.73312e-05
-1.95094e-06,-2.72407e-05
-2.00826e-06,-2.71504e-05
-2.06608e-06,-2.70605e-05
-2.1244e-06,-2.69708e-05
-2.18322e-06,-2.68815e-05
-2.24254e-06,-2.67924e-05
-2.30235e-06,-2.67036e-05
-2.36266e-06,-2.66151e-05
-2.42346e-06,-2.6527e-05
-2.48475e-06,-2.64391e-05
-2.54653e-06,-2.63515e-05
-2.6088e-06,-2.62643e-05
-2.67156e-06,-2.61774e-05
-2.7348e-06,-2.60907e-05
-2.79853e-06,-2.60044e-05
-2.86274e-06,-2.59184e-05
-2.92742e-06,-2.58328e-05
-2.99259e-06,-2.57474e-05
-3.05824e-06,-2.56624e-05
-3.12436e-06,-2.55777e-05
-3.19095e-06,-2.54933e-05
-3.25802e-06,-2.54093e-05
-3.32556e-06,-2.53256e-05
-3.39356e-06,-2.52423e-05
-3.46204e-06,-2.51593e-05
-3.53098e-06,-2.50766e-05
-3.60038e-06,-2.49943e-05
-3.67025e-06,-2.49123e-05
-3.74057e-06,-2.48307e-05
-3.81136e-06,-2.47494e-05
-3.8826e-06,-2.46685e-05
-3.9543e-06,-2.45879e-05
-4.02645e-06,-2.45077e-05
-4.09905e-06,-2.44279e-05
-4.1721e-06,-2.43484e-05
-4.2456e-06,-2.42693e-05
-4.31955e-06,-2.41905e-05
-4.39394e-06,-2.41122e-05
-4.46877e-06,-2.40342e-05
-4.54404e-06,-2.39565e-05
-4.61976e-06,-2.38793e-05
-4.6959e-06,-2.38024e-05
-4.77249e-06,-2.37259e-05
-4.8495e-06,-2.36498e-05
-4.92695e-06,-2.35741e-05
-5.00483e-06,-2.34988e-05
-5.08313e-06,-2.34238e-05
-5.16186e-06,-2.33493e-05
-5.24101e-06,-2.32751e-05
-5.32059e-06,-2.32013e-05
-5.40058e-06,-2.3128e-05
-5.48099e-06,-2.3055e-05
-5.56182e-06,-2.29824e-05
-5.64306e-06,-2.29103e-05
-5.72471e-06,-2.28385e-05
-5.80677e-06,-2.27672e-05
-5.88923e-06,-2.26963e-05
-5.97211e-06,-2.26258e-05
-6.05538e-06,-2.25556e-05
-6.13906e-06,-2.2486e-05
-6.22313e-06,-2.24167e-05
-6.3076e-06,-2.23479e-05
-6.39247e-06,-2.22794e-05
-6.47773e-06,-2.22114e-05
-6.56338e-06,-2.21439e-05
-6.64942e-06,-2.20767e-05
-6.73584e-06,-2.201e-05
-6.82265e-06,-2.19437e-05
-6.90984e-06,-2.18779e-05
-6.99741e-06,-2.18125e-05
-7.08536e-06,-2.17475e-05
-7.17368e-06,-2.1683e-05
-7.26238e-06,-2.16189e-05
-7.35144e-06,-2.15553e-05
-7.44088e-06,-2.14921e-05
-7.53068e-06,-2.14293e-05
-7.62085e-06,-2.1367e-05
-7.71138e-06,-2.13052e-05
-7.80226e-06,-2.12438e-05
-7.89351e-06,-2.11828e-05
-7.98511e-06,-2.11223e-05
-8.07706e-06,-2.10623e-05
-8.16936e-06,-2.10028e-05
-8.26202e-06,-2.09436e-05
-8.35501e-06,-2.0885e-05
-8.44836e-06,-2.08268e-05
-8.54204e-06,-2.07691e-05
-8.63606e-06,-2.07119e-05
